player_name,Pos,salary,FG_per_game,x3P_game,x2P_game,FT_per_game,ORB_per_game,DRB_per_game,TRB_per_game,AST_per_game,STL_per_game,BLK_per_game,TOV_per_game,player_poss,exp_points
Dario Saric,PF,2526840,41.574136328932504,16.137329232940907,25.436807095991597,18.051927616510167,17.23138545212334,45.26657606867322,62.49796152079656,17.368142479521143,6.154066232901193,1.2308132465802386,13.265431657587015,733,119.84551504452074
Darius Miller,SF,2205000,33.8174859071284,23.79749008279406,10.019995824334341,10.019995824334341,2.5049989560835852,20.39784864239491,22.902847598478495,26.12356054201453,7.157139874524529,4.115355427851604,10.55678131492368,560.24,106.76747188378432
Darren Collison,PG,10000000,37.12700040095946,9.522834518427914,27.604165882531547,19.045669036855827,4.339519527384872,23.62627298242875,27.96579250981362,55.32887397415712,13.259643000342665,1.084879881846218,15.067776136753029,831.6,104.9992098740267
Davis Bertans,PF,7000000,40.948241531534784,29.105367755257568,11.842873776277218,10.638513731232077,4.616713506006373,48.37512847597982,52.9918419819862,20.072667417419012,7.025433596096654,6.623980247748275,8.631246989490176,499.4,129.39412158341744
De'Aaron Fox,PG,5470920,34.449373279465,5.866625944621762,28.582747334843237,20.669623967678998,2.933312972310881,17.804527576119533,20.737840548430416,40.24778264333535,9.072805239938306,3.069746133813713,15.485163830571395,1469.48,93.90259241081597
Deandre Ayton,C,8175840,59.5959127394863,0,59.5959127394863,16.508887418993258,26.109800669755295,59.244659815677934,85.35446048543324,14.6355384920153,7.142142784103466,7.844648631720201,14.752622799951423,856.16,151.17461199371
DeAndre Bembry,SG,1634640,36.089754133997175,6.561773478908577,29.527980655088594,11.417485853300924,7.086715357221263,39.895582751764145,46.98229810898541,26.50956485479065,13.779724305708012,5.380654252705033,18.63543668010036,763.84,98.24530848605848
DeAndre Jordan,C,22897200,58.490023073324835,0,58.490023073324835,38.03896605467979,46.014878291951355,138.45365601622697,184.46853430817833,31.903648949086275,8.58944394783092,14.929271623610884,31.29011723852692,490.15999999999997,152.24139183656308
Delon Wright,PG,2536898,38.32351036648801,7.91808065423306,30.40542971225495,18.845031957074685,10.768589689756961,31.35559939076292,42.12418908051988,39.27368004499598,13.935821951450187,4.750848392539837,12.193844207518913,633,105.7794704884768
DeMar DeRozan,SG,27739975,38.28797764165192,0.42474777098504507,37.86322987066688,22.208240597218072,3.2766256618846334,24.75672722312834,28.033352885012974,28.822170173985203,5.218329757816268,2.184417107923089,12.074972346574853,1652.04,98.11766781630624
DeMarcus Cousins,C,5337000,38.508365833695436,5.6248174813263,32.88354835236914,22.93194819309953,9.302582757578111,44.13318331502174,53.43576607259985,23.148287326996694,8.653565355886615,9.518921891475276,15.576417640595908,463.36,103.37346948302259
DeMarre Carroll,PF,15400000,33.14756226801663,15.478597358633316,17.668964909383313,26.8685086225333,9.929666230066655,41.03288545071662,50.96255168078327,12.41208278758332,4.526759604883328,1.4602450338333317,10.65978874698332,686.48,97.66241104739959
Dennis Schroeder,PG,15500000,34.241490862217745,9.290907805065647,24.950583057152098,13.93636170759847,2.8472136821975367,18.431962258436688,21.27917594063422,24.201316298679064,4.870233930074734,0.8991201101676433,12.88738824573622,1337.88,95.16513488461001
Dennis Smith,PG,3819960,33.150369362581095,7.989477508247962,25.160891854333133,11.805347362933555,3.8158698546855936,14.66724975394775,18.483119608633345,30.04997510564905,7.989477508247962,2.384918659178496,18.36387367567442,840.64,91.69034355981155
Derrick Favors,C,16900000,61.02121862922654,2.8577430212034467,58.16347560802309,25.887789721490044,34.79722384641844,59.340193322636274,94.13741716905471,14.961125228653339,9.413741716905472,17.818868249856784,14.120612575358207,596.32,157.42623873035058
Derrick Rose,PG,2176260,41.71042307769414,6.204856325607393,35.50556675208675,15.741950307559497,3.79185664342674,12.294807904444278,16.086664547871017,25.2790442895116,3.5620471498857254,1.3788569612460873,9.422189235181596,872.4,111.03161886402765
Derrick White,PG,1667160,39.542350833647205,7.3001263077502525,32.24222452589695,14.448166650755708,5.323008766067892,32.24222452589695,37.565233291964844,39.998608727881596,10.189759637901394,7.148040343005456,14.752338580245302,659.12,108.21527014601641
Devin Booker,SG,3314365,34.970674402532545,8.05638403471313,26.914290367819415,23.453029078831552,2.3273998322504594,13.486983643297535,15.814383475547993,25.840105829857666,3.3419074514365574,0.7757999440834865,15.75470655677234,1679.76,95.8968839535043
Devin Harris,PG,2393887,29.407198290741295,13.812471924439093,15.594726366302202,22.723744133754636,2.673381662794663,22.27818052328886,24.951562186083525,27.17938023841241,7.797363183151101,3.5645088837262175,12.475781093041762,449.96,87.34394762209956
Dewayne Dedmon,C,6300000,46.80363314895975,14.998847688662776,31.804785460296973,16.625228763337056,18.974445871199897,67.76587811142821,86.74032398262811,16.26381074674277,12.46892157250279,12.830339589097074,15.179556696959919,554.72,132.41395183081227
Dion Waiters,SG,12705000,35.80361933464342,19.71007327008148,16.09354606456194,3.9781799260714914,1.2657845219318382,19.71007327008148,20.97585779201332,21.8799895933932,5.24396444800333,1.627437242483792,11.57288705766252,554.36,107.83081250114087
Dirk Nowitzki,PF,5000000,32.92650035559544,15.609600168578575,17.31690018701686,9.51210010272757,1.2195000131702012,37.316700403008156,38.53620041617836,8.536500092191408,2.1951000237063623,4.3902000474127245,4.3902000474127245,411,96.62107632899665
DJ Augustin,PG,7250000,37.24150958486821,15.341628162319925,21.89988142254829,21.197211430380964,4.801578279810053,18.97208978851777,23.773668068327822,49.88956944388006,6.089806598783482,0.46844666144488317,14.990293166236262,855.96,109.78002591126516
Domantas Sabonis,C,2659800,51.61876982084422,1.1248642333840146,50.493905587460205,25.99686228265278,23.247194156602966,62.99239706950481,86.23959122610778,26.496801941934564,5.999275911381411,3.749547444613382,19.99758637127137,802.04,133.19769393628735
Donovan Mitchell,SG,3111480,35.562008981984256,10.114459438143783,25.447549543840474,17.162300855148228,3.174218653460017,13.826681253207193,17.00089990666721,17.323701803629245,5.702833512995963,1.6678098009705173,11.728468922953962,1863.24,98.54200915878636
Dorian Finney-Smith,SF,1544951,44.87430583293537,15.548553336850414,29.32575249608496,14.367650551773167,27.16076405677667,49.40109984239815,76.56186389917482,18.697627430389737,13.580382028388335,7.0854167104634795,14.564467682619375,509.32,128.00569001973818
Doug McDermott,SF,7333334,43.07182108123598,17.478420148907354,25.593400932328624,13.73304440271292,3.537299315850298,19.143031591660435,22.680330907510733,13.941120833057056,3.745375746194433,1.6646114427530814,8.739210074453677,481.76,123.44771166270536
Draymond Green,PF,17469565,33.00235605829193,8.250589014572983,24.75176704371895,11.059300168470168,10.532666827114445,73.90421223691969,84.43687906403414,79.69717899183264,16.67672247626454,12.288111298300187,29.667011563039022,571.04,96.88987754290343
Dwight Powell,C,9631250,55.397593783732106,7.450021232984663,47.947572550747445,37.44113235038446,26.74366596456033,51.76809625997035,78.51176222453067,21.39493277164826,8.405152160290388,9.55130927305726,12.798754425896728,524.76,147.46055585059597
Dwyane Wade,SG,2393887,35.96405999927355,7.4348777883113595,28.52918221096219,14.264591105481095,5.965192644110276,18.673646538084345,24.63883918219462,26.022072259089757,5.100671971050816,3.2851785576259496,14.351043172787042,1159.52,98.07317261788685
E'Twaun Moore,SG,8808685,44.09612804512884,13.091038013397625,31.005090031731218,7.751272507932804,6.028767506169959,15.847046016218178,21.875813522388135,17.569551017981023,6.8900200070513815,1.3780040014102763,10.162779510400787,581.96,122.46833390932767
Elfrid Payton,PG,3000000,35.3524298482617,6.517487066997966,28.83494278126373,10.862478444996611,9.677480796451526,33.77243298353492,43.449913779986446,63.19987458907119,8.689982755997288,3.357493337544407,22.119956106174918,507.56,98.97818998970097
Emmanuel Mudiay,PG,4294479,35.61448404165937,7.44666484507423,28.167819196585132,15.540865763633176,3.5614484041659362,17.591396663001444,21.15284506716738,24.606370792419195,4.640675193307129,2.0505308993682663,15.1091750479767,928.84,97.02031464575218
Enes Kanter,C,19264603,59.6040589617103,1.5894415723122748,58.014617389398026,24.63634437084026,40.84864840842546,63.89555120695344,104.7441996153789,18.437522238822385,5.0862130313992795,4.132548088011914,18.755410553284843,630.6800000000001,153.33944839246496
Eric Bledsoe,PG,15000000,40.691428443323396,10.73561090845128,29.955817534872118,15.32421879674094,7.09935560075004,24.241702051341598,31.34105765209164,37.2283281502746,10.04299084984152,2.51074771246038,14.285288708826299,1157.84,113.66343263662972
Eric Gordon,SG,13500375,35.712021760970394,20.088012240545847,15.624009520424547,11.067006743634053,1.5810009633762934,12.183007423664378,13.764008387040672,11.99700731032599,3.813002323436943,2.511001530068231,8.370005100227436,1077.88,107.0165203794709
Evan Fournier,SG,17000000,37.23898849551705,12.174284700457497,25.064703795059554,10.901156888644948,3.023678553054803,17.505507412422546,20.52918596547735,23.473294030293868,5.649504664918185,0.9548458588594115,12.253855188695782,1259.8,105.0261622188666
Evan Turner,PG,17868853,36.089142702330356,1.945983184929578,34.143159517400775,13.268067169974396,6.545579803854035,51.480100619500654,58.025680423354686,50.064840121370054,5.837949554788734,3.184336120793855,20.16746209836108,566.64,96.28921371277534
